,report,date,transcript_source
43451,8723945.0,2003-02-21,0
43452,841002.0,2004-02-20,1
43453,2303795.0,2009-08-12,1
43454,8906686.0,2003-08-11,0
43455,15820512.0,2010-02-11,0
43456,16445490.0,2010-07-29,0
43458,23206917.0,2014-02-04,0
43460,24829667.0,2014-11-03,0
43462,61136941.0,2016-09-13,0
43463,62210164.0,2017-03-07,0
43464,64890767.0,2018-05-01,0
43465,64891110.0,2018-05-01,0
43466,66063564.0,2018-10-30,0
43467,66066041.0,2018-10-30,0
43468,72619662.0,2021-07-27,0
43470,72619975.0,2021-07-27,0
43472,73275517.0,2021-10-26,0
43473,73275771.0,2021-10-26,0
43474,15325639.0,2022-10-25,1
43475,65028354.0,2018-05-21,0
43476,65030204.0,2018-05-21,0
43477,9922740.0,2004-11-04,0
43479,3278982.0,2010-08-10,1
43480,27372844.0,2015-11-06,0
43481,27484867.0,2015-11-17,0
43482,27678753.0,2015-12-08,0
43483,65044687.0,2018-05-23,0
43486,70786366.0,2020-11-04,0
43487,12828469.0,2007-11-08,0
43488,23779524.0,2014-05-09,0
43489,29537313.0,2016-06-07,0
43490,63171190.0,2017-08-08,0
43492,63171736.0,2017-08-08,0
43493,63686710.0,2017-11-02,0
43496,63690185.0,2017-11-02,0
43498,64250371.0,2018-02-01,0
43499,64253005.0,2018-02-01,0
43501,65041700.0,2018-05-23,0
43503,65042619.0,2018-05-23,0
43504,65480688.0,2018-07-31,0
43506,65482180.0,2018-07-31,0
43507,71391107.0,2021-02-04,0
43509,71400513.0,2021-02-04,0
43511,72160304.0,2021-05-20,0
43512,75005589.0,2022-05-24,0
43513,20165145.0,2012-05-03,0
43514,24102747.0,2014-07-08,0
43515,26521080.0,2015-07-17,0
43516,28651112.0,2016-03-10,0
43517,63819915.0,2017-11-21,0
43519,64337996.0,2018-02-14,0
43522,65397656.0,2018-07-20,0
43523,66927733.0,2019-03-13,0
43526,68173047.0,2019-10-24,0
43527,72568172.0,2021-07-22,0
43529,10698225.0,2005-10-25,0
43530,10966554.0,2006-02-14,0
43531,75014490.0,2022-05-24,0
43532,10295578.0,2005-04-29,0
43533,13216667.0,2008-03-05,0
43534,10174631.0,2005-03-02,0
43535,10353957.0,2005-05-25,0
43536,10717261.0,2005-10-28,0
43538,11031336.0,2006-03-08,0
43540,11436862.0,2006-07-19,0
43543,11750589.0,2006-11-10,0
43544,11905160.0,2007-01-22,0
43550,12064024.0,2007-03-09,0
43551,12241056.0,2007-05-04,0
43553,12243398.0,2007-05-04,0
43555,13227313.0,2008-03-07,0
43557,13468364.0,2008-05-09,0
43559,14128761.0,2008-11-06,0
43561,14130423.0,2008-11-06,0
43563,14541700.0,2009-03-06,0
43564,14826392.0,2009-05-08,0
43566,15136042.0,2009-07-31,0
43567,15476530.0,2009-10-30,0
43570,15909317.0,2010-03-05,0
43577,3054612.0,2010-05-07,1
43578,16450315.0,2010-07-30,0
43580,16861272.0,2010-11-05,0
43582,17328589.0,2011-03-04,0
43587,17565327.0,2011-05-06,0
43591,17949050.0,2011-07-29,0
43593,18360476.0,2011-10-28,0
43596,20692464.0,2012-07-27,0
43598,21054329.0,2012-11-07,0
43601,21574197.0,2013-03-06,0
43603,22258511.0,2013-07-26,0
43605,22756667.0,2013-11-01,0
43607,23368243.0,2014-02-28,0
43608,23801623.0,2014-05-14,0
43612,25567125.0,2015-03-04,0
43617,26030242.0,2015-05-08,0
43620,26668362.0,2015-07-31,0
43622,27293260.0,2015-10-30,0
43623,28577014.0,2016-03-04,0
43625,29310016.0,2016-05-05,0
43626,61456399.0,2016-11-04,0
43627,62190473.0,2017-03-03,0
43632,62558296.0,2017-05-03,0
43634,63090043.0,2017-07-28,0
43636,63696365.0,2017-11-03,0
43639,64446067.0,2018-03-02,0
43642,64974669.0,2018-05-11,0
43645,65456790.0,2018-07-27,0
43646,66160061.0,2018-11-09,0
43648,66919725.0,2019-03-12,0
43651,67346681.0,2019-05-17,0
43652,67693342.0,2019-07-26,0
43653,68234424.0,2019-10-31,0
43655,68940133.0,2020-02-21,0
43657,69473271.0,2020-05-07,0
43658,70344904.0,2020-09-04,0
43660,70958240.0,2020-10-30,0
43662,71542321.0,2021-02-24,0
43666,71557058.0,2021-02-25,0
43675,72124766.0,2021-05-13,0
43676,72652486.0,2021-07-30,0
43679,73392692.0,2021-11-05,0
43680,74139314.0,2022-02-18,0
43683,15114667.0,2022-02-18,1
43684,2626050.0,2022-05-06,2
43685,15263811.0,2022-07-29,1
43687,2626052.0,2022-10-28,2
43693,8009705.0,2002-07-24,0
43694,8909395.0,2003-10-22,0
43695,10284326.0,2005-04-27,0
43696,10492187.0,2005-07-27,0
43697,10701617.0,2005-10-26,0
43698,11467556.0,2006-07-27,0
43699,11931174.0,2007-01-31,0
43700,1491405.0,2007-03-05,1
43701,1523878.0,2007-04-11,1
43703,12197684.0,2007-04-25,0
43704,12456450.0,2007-07-25,0
43705,1785153.0,2008-03-03,1
43706,13435457.0,2008-04-30,0
43709,13583648.0,2008-06-12,0
43710,13718246.0,2008-07-23,0
43711,14375224.0,2009-01-29,0
43712,15085758.0,2009-07-22,0
43713,15086591.0,2009-07-22,0
43714,2431499.0,2009-09-15,1
43715,15458908.0,2009-10-28,0
43716,17001283.0,2010-12-02,0
43717,17545132.0,2011-05-03,0
43719,17545286.0,2011-05-04,0
43720,18111032.0,2011-09-08,0
43722,20154890.0,2012-05-09,0
43723,20157124.0,2012-05-09,0
43724,20354500.0,2012-06-12,0
43726,20775507.0,2012-09-13,0
43728,21381147.0,2013-01-30,0
43729,4864281.0,2013-07-31,1
43730,23186986.0,2014-01-29,0
43731,23725130.0,2014-04-30,0
43732,23920444.0,2014-06-03,0
43733,24263143.0,2014-07-30,0
43735,24516474.0,2014-09-10,0
43736,24579826.0,2014-09-23,0
43738,24785958.0,2014-10-29,0
43739,25033668.0,2014-12-03,0
43740,26997921.0,2015-09-17,0
43741,61125545.0,2016-09-13,0
43742,61367602.0,2016-10-26,0
43744,63465839.0,2017-10-04,0
43745,64835704.0,2018-04-25,0
43746,64843425.0,2018-04-25,0
43747,69742134.0,2020-06-10,0
43749,71337023.0,2021-01-27,0
43751,71982491.0,2021-04-28,0
43752,72002176.0,2021-04-28,0
43753,72980440.0,2021-09-21,0
43755,15351698.0,2022-10-26,1
43757,2404505.0,2020-07-10,2
43758,14682512.0,2020-11-11,1
43759,15135108.0,2022-03-09,1
43760,74291378.0,2022-03-09,0
43761,15267021.0,2022-08-09,1
43763,915477.0,2004-07-22,1
43769,24737698.0,2014-10-22,0
43771,27072319.0,2015-10-01,0
43772,61919059.0,2017-01-24,0
43774,63181572.0,2017-08-09,0
43776,8715362.0,2002-10-18,0
43777,8726306.0,2003-04-17,0
43778,8903486.0,2003-07-24,0
43780,10362551.0,2005-05-31,0
43781,10731428.0,2005-11-03,0
43782,10935293.0,2006-02-02,0
43785,11181727.0,2006-05-04,0
43787,8724700.0,2003-03-06,0
43788,10713169.0,2005-10-27,0
43790,841433.0,2004-02-25,1
43791,1209314.0,2006-03-01,1
43792,11415494.0,2006-07-11,0
43793,12024053.0,2007-02-27,0
43795,18488482.0,2011-12-02,0
43796,20092775.0,2012-04-23,0
43798,20095469.0,2012-04-23,0
43800,23383828.0,2014-03-04,0
43801,64032603.0,2018-01-02,0
43802,66093700.0,2018-11-01,0
43803,68209549.0,2019-10-29,0
43804,71528272.0,2021-02-23,0
43807,21902420.0,2013-05-14,0
43808,68655790.0,2020-01-15,0
43810,70141829.0,2020-08-04,0
43811,70796237.0,2020-11-05,0
43812,71528207.0,2021-02-23,0
43813,8721955.0,2003-01-30,0
43814,8911947.0,2003-12-02,0
43815,843693.0,2004-02-02,1
43817,9927526.0,2004-11-04,0
43818,10507659.0,2005-07-28,0
43819,10925058.0,2006-01-31,0
43820,11173065.0,2006-05-02,0
43821,11518882.0,2006-08-14,0
43822,13105691.0,2008-02-05,0
43823,14130594.0,2008-11-06,0
43824,14261668.0,2008-12-17,0
43825,14261810.0,2008-12-17,0
43826,14262208.0,2008-12-17,0
43827,14419253.0,2009-02-05,0
43828,17058598.0,2010-12-15,0
43829,17243197.0,2011-02-10,0
43830,20594226.0,2012-08-21,0
43831,5103666.0,2013-05-24,1
43833,21950154.0,2013-05-24,0
43835,24219653.0,2014-07-23,0
43836,70844771.0,2020-11-11,0
43837,11960220.0,2007-02-08,0
43838,2752195.0,2010-03-03,1
43839,20247614.0,2012-05-17,0
43840,20797594.0,2012-09-20,0
43841,20959764.0,2012-10-25,0
43843,20960738.0,2012-10-25,0
43845,21186929.0,2012-12-12,0
43846,21539926.0,2013-02-27,0
43855,8007111.0,2002-04-24,0
43856,10108484.0,2005-02-03,0
43857,10515519.0,2005-08-02,0
43859,11172703.0,2006-05-02,0
43860,11713701.0,2006-10-31,0
43861,8725200.0,2003-03-20,0
43862,64908866.0,2018-05-03,0
43865,65124066.0,2018-06-05,0
43866,65554329.0,2018-08-09,0
43868,72734713.0,2021-08-10,0
43869,11564552.0,2006-09-06,0
43870,929615.0,2004-08-17,1
43871,1016497.0,2005-03-10,1
43872,15558992.0,2009-11-18,0
43873,15559470.0,2009-11-18,0
43874,16330128.0,2010-06-29,0
43875,16920258.0,2010-11-17,0
43876,16926935.0,2010-11-17,0
43877,17122242.0,2011-01-11,0
43878,864836.0,2004-04-27,1
43880,62875496.0,2009-03-19,0
43882,2246446.0,2009-06-02,1
43883,15722405.0,2010-01-15,0
43884,62875481.0,2010-01-15,0
43885,16742334.0,2010-10-14,0
43886,3415467.0,2010-10-14,1
43888,17471310.0,2011-04-14,0
43889,17863896.0,2011-07-14,0
43890,18239114.0,2011-10-14,0
43891,18656732.0,2012-01-18,0
43892,20049559.0,2012-04-13,0
43893,20479426.0,2012-07-13,0
43894,20893167.0,2012-10-12,0
43895,21311036.0,2013-01-17,0
43896,21726846.0,2013-04-12,0
43897,22166200.0,2013-07-12,0
43898,22420469.0,2013-08-22,0
43899,22628783.0,2013-10-11,0
43900,27173507.0,2015-10-16,0
43901,63355695.0,2017-09-11,0
43902,64493596.0,2018-03-06,0
43903,65942061.0,2018-10-19,0
43905,67145402.0,2019-04-18,0
43906,71293041.0,2021-01-22,0
43907,8910572.0,2003-11-06,0
43908,3139773.0,2010-06-14,1
43909,24278145.0,2014-07-31,0
43910,62577516.0,2017-05-05,0
43911,62579111.0,2017-05-05,0
43912,63125595.0,2017-08-02,0
43913,63938667.0,2017-12-13,0
43916,64947125.0,2018-05-08,0
43917,65545083.0,2018-08-08,0
43918,71421321.0,2021-02-09,0
43921,71430369.0,2021-02-09,0
43923,71577837.0,2021-03-01,0
43925,73370561.0,2021-11-03,0
43926,15140266.0,2022-03-07,1
43927,74275893.0,2022-03-07,0
43928,65162803.0,2018-06-13,0
43929,66311026.0,2018-12-04,0
43930,8911943.0,2003-12-03,0
43933,8911962.0,2003-12-03,0
43934,8721123.0,2003-01-23,0
43935,8900384.0,2003-06-03,0
43936,1062266.0,2005-06-23,1
43937,11677662.0,2006-10-24,0
43938,8715906.0,2002-10-23,0
43939,8904817.0,2003-07-30,0
43940,8909267.0,2003-10-22,0
43941,8913348.0,2004-01-28,0
43942,9889652.0,2004-10-26,0
43943,22404094.0,2013-08-20,0
43947,10733741.0,2005-11-04,0
43948,18042976.0,2011-08-18,0
43950,18518485.0,2011-12-09,0
43951,18597665.0,2012-01-06,0
43952,21923816.0,2013-05-07,0
43953,21922861.0,2013-05-08,0
43955,22367948.0,2013-08-14,0
43957,22519714.0,2013-09-19,0
43960,22554222.0,2013-09-30,0
43962,22655535.0,2013-10-17,0
43963,22978220.0,2013-12-11,0
43965,23264646.0,2014-02-12,0
43966,23516598.0,2014-04-08,0
43968,23763095.0,2014-05-07,0
43969,24038300.0,2014-06-24,0
43971,24395790.0,2014-08-19,0
43973,24559059.0,2014-09-18,0
43976,24617442.0,2014-09-30,0
43978,24888692.0,2014-11-11,0
43979,24895034.0,2014-11-12,0
43980,25076510.0,2014-12-11,0
43981,25857521.0,2015-04-21,0
43982,26342221.0,2015-06-23,0
43984,26796639.0,2015-08-18,0
43986,26953539.0,2015-09-09,0
43989,27059284.0,2015-09-28,0
43991,27678570.0,2015-12-08,0
43992,27700092.0,2015-12-10,0
43994,29976917.0,2016-08-16,0
43995,61100648.0,2016-09-07,0
43996,61166774.0,2016-09-21,0
43997,61622507.0,2016-11-29,0
43998,61677306.0,2016-12-07,0
43999,62060407.0,2017-02-14,0
44001,62211476.0,2017-03-07,0
44002,62371768.0,2017-04-04,0
44003,64419794.0,2018-02-27,0
44004,15766426.0,2010-01-28,0
44006,15767108.0,2010-01-28,0
44007,16429478.0,2010-07-27,0
44009,17498309.0,2011-04-25,0
44010,21354932.0,2013-01-24,0
44011,24704074.0,2014-10-16,0
44012,25830114.0,2015-04-16,0
44013,26513367.0,2015-07-16,0
44014,64179108.0,2018-01-24,0
44015,72578317.0,2021-07-22,0
44016,72578470.0,2021-07-22,0
44017,8905936.0,2003-08-05,0
44018,10520495.0,2005-08-04,0
44020,1604101.0,2007-08-01,1
44021,16860919.0,2010-11-05,0
44022,23227747.0,2014-02-07,0
44023,23228138.0,2014-02-07,0
44024,68294346.0,2019-11-07,0
44025,68295677.0,2019-11-07,0
44026,15111080.0,2022-02-10,1
44027,15186691.0,2022-05-05,1
44028,8910203.0,2003-10-30,0
44029,29784306.0,2016-07-21,0
44031,69993578.0,2020-07-17,0
44033,70618795.0,2020-10-20,0
44034,70620288.0,2020-10-20,0
44035,72548560.0,2021-07-20,0
44037,72548626.0,2021-07-20,0
44039,29550532.0,2016-06-09,0
44040,65001748.0,2018-05-16,0
44041,65123907.0,2018-06-05,0
44042,8715687.0,2002-10-22,0
44043,8913061.0,2004-01-28,0
44044,10280482.0,2005-04-26,0
44046,10903629.0,2006-01-24,0
44049,11152456.0,2006-04-25,0
44051,11454649.0,2006-07-25,0
44053,11492939.0,2006-08-03,0
44055,11679397.0,2006-10-24,0
44056,1386334.0,2006-12-04,1
44057,12192925.0,2007-04-24,0
44058,12452958.0,2007-07-24,0
44060,12745918.0,2007-10-23,0
44061,12750906.0,2007-10-23,0
44062,13040898.0,2008-01-22,0
44063,13742499.0,2008-07-29,0
44064,14074166.0,2008-10-28,0
44065,2562678.0,2009-12-07,1
44066,3139729.0,2010-06-09,1
44067,16430201.0,2010-07-27,0
44068,16430586.0,2010-07-27,0
44069,17527837.0,2011-04-28,0
44070,17528135.0,2011-04-29,0
44072,17932728.0,2011-07-28,0
44073,18320106.0,2011-10-28,0
44074,18320652.0,2011-10-28,0
44075,18503144.0,2011-12-06,0
44081,20556260.0,2012-08-24,0
44082,20959224.0,2012-10-25,0
44083,20959767.0,2012-10-25,0
44084,21186313.0,2012-12-03,0
44085,22696685.0,2013-10-24,0
44086,22964984.0,2013-12-09,0
44092,23179953.0,2014-01-30,0
44093,23180074.0,2014-01-30,0
44094,23373943.0,2014-03-03,0
44095,23662294.0,2014-04-24,0
44097,23662857.0,2014-04-24,0
44099,24228027.0,2014-07-24,0
44100,25059901.0,2014-12-08,0
44102,26574513.0,2015-07-23,0
44103,27222686.0,2015-10-22,0
44110,27680532.0,2015-12-07,0
44112,29177587.0,2016-04-21,0
44114,29536773.0,2016-06-07,0
44116,61663516.0,2016-12-05,0
44120,62204359.0,2017-03-06,0
44121,62458015.0,2017-04-20,0
44122,63362009.0,2017-09-12,0
44123,63572829.0,2017-10-19,0
44124,63890176.0,2017-12-04,0
44126,66303153.0,2018-12-03,0
44127,67648219.0,2019-07-18,0
44128,67648288.0,2019-07-18,0
44129,68125272.0,2019-10-17,0
44130,68125508.0,2019-10-17,0
44131,70640654.0,2020-10-22,0
44132,71347663.0,2021-01-28,0
44133,71347863.0,2021-01-28,0
44134,73606198.0,2021-12-06,0
44135,15251315.0,2022-07-21,1
44137,15387978.0,2022-12-05,1
44138,13786895.0,2008-08-06,0
44139,13788439.0,2008-08-06,0
44140,14134384.0,2008-11-10,0
44141,14135245.0,2008-11-10,0
44143,14508021.0,2009-03-02,0
44146,14510091.0,2009-03-02,0
44148,14809592.0,2009-05-06,0
44150,15153072.0,2009-08-05,0
44152,15155127.0,2009-08-05,0
44154,15498070.0,2009-11-04,0
44155,15859730.0,2010-02-24,0
44156,15861745.0,2010-02-24,0
44158,16115499.0,2010-05-05,0
44161,16116592.0,2010-05-05,0
44162,16923893.0,2010-11-18,0
44164,17266547.0,2011-02-17,0
44166,17574750.0,2011-05-09,0
44169,17592964.0,2011-05-11,0
44173,17702718.0,2011-06-08,0
44175,17702870.0,2011-06-08,0
44177,17968362.0,2011-08-03,0
44179,17968597.0,2011-08-04,0
44181,18171174.0,2011-09-27,0
44184,18404962.0,2011-11-10,0
44186,18472363.0,2011-11-29,0
44189,18488811.0,2011-12-01,0
44192,18796711.0,2012-02-16,0
44196,18797321.0,2012-02-16,0
44197,16988438.0,2012-04-07,0
44199,20189553.0,2012-05-08,0
44201,20230369.0,2012-05-16,0
44203,20154801.0,2012-05-29,0
44205,20156023.0,2012-05-29,0
44206,16475857.0,2012-07-19,0
44207,16476894.0,2012-07-19,0
44208,16842222.0,2012-07-19,0
44210,20517048.0,2012-07-19,0
44211,20517057.0,2012-07-19,0
44213,20517061.0,2012-07-19,0
44214,20517062.0,2012-07-19,0
44215,20517482.0,2012-07-19,0
44216,20517483.0,2012-07-19,0
44217,20583323.0,2012-08-20,0
44220,21005794.0,2012-11-01,0
44222,21571928.0,2013-03-06,0
44225,21832639.0,2013-05-01,0
44226,21923099.0,2013-05-16,0
44229,22000610.0,2013-06-04,0
44230,22034792.0,2013-06-12,0
44233,23770206.0,2014-05-08,0
44234,23849240.0,2014-05-20,0
44237,24858347.0,2014-11-06,0
44238,25519215.0,2015-02-25,0
44240,25620127.0,2015-03-12,0
44241,26019960.0,2015-05-07,0
44243,16533305.0,2010-08-11,0
44244,4172595.0,2011-08-09,1
44246,18545181.0,2011-12-16,0
44248,8726899.0,2003-04-23,0
44249,8902138.0,2003-07-21,0
44250,8902159.0,2003-07-21,0
44251,8902187.0,2003-07-21,0
44252,8902216.0,2003-07-21,0
44254,797917.0,2003-11-05,1
44255,8911117.0,2003-11-13,0
44256,8913056.0,2004-01-28,0
44257,10760243.0,2005-11-15,0
44259,12850023.0,2007-11-14,0
44260,18422367.0,2011-11-15,0
44261,18422368.0,2011-11-15,0
44262,18733963.0,2012-02-06,0
44263,21075489.0,2012-11-14,0
44264,21081685.0,2012-11-14,0
44265,22834822.0,2013-11-13,0
44266,22935955.0,2013-12-04,0
44267,23227702.0,2014-02-06,0
44268,26626453.0,2015-07-29,0
44269,27736834.0,2015-12-10,0
44271,69403809.0,2020-04-30,0
44272,12013334.0,2007-02-22,0
44273,8722928.0,2003-02-11,0
44275,8914691.0,2004-02-12,0
44277,10451158.0,2005-07-14,0
44279,10646664.0,2005-10-05,0
44281,1000055.0,2005-12-06,1
44282,10945595.0,2006-02-07,0
44285,11649697.0,2006-10-12,0
44286,11975066.0,2007-02-13,0
44288,12229209.0,2007-05-02,0
44289,12426813.0,2007-07-12,0
44290,12695272.0,2007-10-09,0
44291,13398254.0,2008-04-23,0
44292,13399413.0,2008-04-23,0
44293,13697158.0,2008-07-17,0
44294,13699627.0,2008-07-17,0
44295,13993061.0,2008-10-08,0
44296,14404131.0,2009-02-04,0
44298,15364314.0,2009-10-07,0
44299,15789536.0,2010-02-04,0
44300,17211239.0,2011-02-04,0
44301,17211240.0,2011-02-04,0
44302,17351379.0,2011-03-09,0
44304,18205506.0,2011-10-05,0
44306,18205586.0,2011-10-05,0
44307,18751032.0,2012-02-07,0
44309,18751577.0,2012-02-07,0
44311,20379760.0,2012-06-19,0
44312,20880334.0,2012-10-10,0
44313,20880335.0,2012-10-10,0
44315,23206838.0,2014-02-04,0
44316,24173025.0,2014-07-17,0
44318,25085583.0,2014-12-11,0
44319,25386552.0,2015-02-05,0
44320,25386852.0,2015-02-05,0
44321,25560043.0,2015-03-03,0
44324,26163559.0,2015-05-27,0
44325,29744799.0,2016-07-14,0
44326,15175985.0,2022-11-02,1
44327,63642178.0,2017-10-27,0
44328,3662921.0,2011-01-12,1
44329,67687212.0,2019-07-25,0
44330,68219977.0,2019-10-30,0
44331,68873138.0,2020-02-12,0
44332,69598625.0,2020-05-26,0
44333,70100274.0,2020-07-30,0
44334,70734418.0,2020-10-29,0
44335,71352584.0,2021-01-28,0
44337,73489818.0,2021-11-03,0
44338,74154219.0,2022-02-14,0
44339,75107271.0,2022-05-24,0
44340,11028856.0,2006-03-07,0
44341,64920530.0,2018-05-04,0
44342,72069502.0,2021-05-06,0
44344,72272597.0,2021-06-08,0
44346,15371088.0,2022-11-01,1
44347,2575322.0,2009-12-08,1
44348,16502991.0,2010-08-11,0
44349,4921697.0,2012-10-09,1
44350,12011844.0,2007-02-22,0
44351,20815161.0,2012-09-25,0
44352,11839780.0,2006-12-12,0
44353,14058008.0,2008-10-23,0
44355,8901330.0,2003-07-15,0
44356,8908597.0,2003-10-15,0
44357,8912501.0,2004-01-21,0
44358,63708262.0,2004-04-13,0
44359,9854241.0,2004-10-13,0
44360,63708244.0,2004-10-13,0
44361,10066276.0,2005-01-19,0
44362,63708243.0,2005-01-19,0
44363,10907143.0,2006-01-24,0
44365,11437102.0,2006-07-19,0
44366,29609844.0,2016-04-27,0
44367,1623142.0,2007-08-30,1
44368,28328682.0,2016-02-05,0
44370,63053137.0,2017-07-25,0
44371,70072588.0,2020-07-28,0
44372,17560934.0,2011-05-05,0
44373,14095304.0,2008-10-30,0
44374,16113706.0,2010-05-04,0
44375,16818162.0,2010-10-28,0
44377,16818163.0,2010-10-28,0
44379,20593275.0,2012-08-02,0
44380,20593276.0,2012-08-02,0
44381,27351088.0,2015-11-05,0
44382,62568538.0,2017-05-04,0
44383,67733565.0,2019-08-01,0
44384,68231665.0,2019-10-31,0
44385,68236091.0,2019-10-31,0
44386,68884242.0,2020-02-13,0
44388,68885407.0,2020-02-13,0
44389,70724848.0,2020-10-29,0
44390,70727192.0,2020-10-29,0
44391,71442309.0,2021-02-11,0
44395,71454209.0,2021-02-11,0
44399,15101079.0,2022-02-10,1
44400,74081480.0,2022-02-10,0
44401,74081678.0,2022-02-10,0
44402,12251374.0,2007-05-08,0
44403,8728158.0,2003-04-30,0
44404,8728178.0,2003-04-30,0
44405,8913127.0,2004-01-28,0
44408,8725600.0,2003-04-08,0
44409,8725605.0,2003-04-08,0
44410,8901088.0,2003-07-09,0
44411,8901090.0,2003-07-09,0
44412,8905733.0,2003-07-09,0
44413,8912366.0,2004-01-14,0
44414,911478.0,2004-07-14,1
44415,10258104.0,2005-04-19,0
44416,10449733.0,2005-07-13,0
44417,10663156.0,2005-10-12,0
44418,10902977.0,2006-01-24,0
44419,1427833.0,2006-12-04,1
44420,1571620.0,2007-06-05,1
44421,1867005.0,2008-06-04,1
44422,13693693.0,2008-07-16,0
44423,13693898.0,2008-07-16,0
44424,2256936.0,2009-06-03,1
44425,15109973.0,2009-07-28,0
44426,2441333.0,2009-09-15,1
44427,2461382.0,2009-09-30,1
44429,2576138.0,2009-12-01,1
44430,15780581.0,2010-02-02,0
44431,15783752.0,2010-02-02,0
44432,16402598.0,2010-07-21,0
44433,16635691.0,2010-09-13,0
44435,16650601.0,2010-09-14,0
44436,16658565.0,2010-09-15,0
44438,16721458.0,2010-09-29,0
44440,16769220.0,2010-10-20,0
44441,16988334.0,2010-11-30,0
44446,12465095.0,2007-07-26,0
44447,12754099.0,2007-10-24,0
44448,10965309.0,2006-02-14,0
44450,11173063.0,2006-05-02,0
44451,11471208.0,2006-07-28,0
44452,12243361.0,2007-05-04,0
44453,13092147.0,2008-01-31,0
44454,13092592.0,2008-01-31,0
44455,13759675.0,2008-07-31,0
44456,15131840.0,2009-07-31,0
44457,15131999.0,2009-07-31,0
44458,15476771.0,2009-10-29,0
44459,16095826.0,2010-04-30,0
44461,16097381.0,2010-04-30,0
44462,16783220.0,2010-10-22,0
44463,16783798.0,2010-10-22,0
44464,17564294.0,2011-05-06,0
44465,17565203.0,2011-05-06,0
44466,24336435.0,2014-08-11,0
44467,29302072.0,2016-05-04,0
44468,29881191.0,2016-08-02,0
44470,61381491.0,2016-10-27,0
44471,66038918.0,2018-10-29,0
44472,13169510.0,2008-02-21,0
44473,15489351.0,2009-11-03,0
44474,15490023.0,2009-11-03,0
44475,17544439.0,2011-05-03,0
44476,17986250.0,2011-08-06,0
44478,18344308.0,2011-11-01,0
44479,18862631.0,2012-03-03,0
44481,20195200.0,2012-05-09,0
44483,20163765.0,2012-05-25,0
44484,21517702.0,2013-02-26,0
44485,21827497.0,2013-04-30,0
44486,22317481.0,2013-08-06,0
44487,23375977.0,2014-03-03,0
44488,27362128.0,2015-11-06,0
44492,28506186.0,2016-02-26,0
44494,29346212.0,2016-05-09,0
44496,29934371.0,2016-08-09,0
44498,61048703.0,2016-08-30,0
44499,61504949.0,2016-11-10,0
44500,62111191.0,2017-02-21,0
44502,62578258.0,2017-05-05,0
44503,66859713.0,2019-03-01,0
44505,67305825.0,2019-05-10,0
44507,67797475.0,2019-08-09,0
44508,68306417.0,2019-11-08,0
44510,13043982.0,2020-02-28,1
44511,69471469.0,2020-05-08,0
44512,70174694.0,2020-08-07,0
44513,70808119.0,2020-11-06,0
44514,71009646.0,2020-12-07,0
44515,20909631.0,2012-10-16,0
44516,24783705.0,2014-10-29,0
44517,25377708.0,2015-02-04,0
44518,26074030.0,2015-05-14,0
44519,28675266.0,2016-03-10,0
44520,29585454.0,2016-06-16,0
44521,67415859.0,2019-05-29,0
44522,70693941.0,2020-10-28,0
44523,70694179.0,2020-10-28,0
44524,71324949.0,2021-01-27,0
44525,71325088.0,2021-01-27,0
44526,74794542.0,2022-04-27,0
44527,8007921.0,2002-06-27,0
44528,8713620.0,2002-09-25,0
44529,8900917.0,2003-06-26,0
44530,15517210.0,2009-11-05,0
44531,15517327.0,2009-11-05,0
44532,72124750.0,2021-05-13,0
44533,72197100.0,2021-05-25,0
44535,72766296.0,2021-08-12,0
44536,74910108.0,2022-05-10,0
44537,15683053.0,2010-01-05,0
44538,20692498.0,2012-07-28,0
